video_id,cvt_per_day,weighted_categorical_position,weighted_horizontal_poition,import_id,release_year,genres,imdb_votes,budget,boxoffice,imdb_rating,duration_in_mins,metacritic_score,awards,mpaa,star_category
369731,15168.55583,5,10,mgm,2003,Comedy,14847,20000000,15408822,5.599999905,101.5446667,27,no award,PG-13,1.95
393894,15145.2676,7,11,mgm,1987,"Comedy,Crime",53746,1500000,8551228,7.300000191,111.0345,68,Golden Globe,PG,3
65270,15119.18274,12,23,other,2010,"Drama,Independent,Comedy",2017,0,0,6.099999905,119.7097167,61,other award,NotRated,0
350060,15113.65213,12,3,mgm,1997,"Comedy,Drama,Romance",2029,0,0,5.699999809,98.3748,0,other award,R,2.5
392826,15063.72545,3,30,other,2014,"Comedy,Sport",28,0,0,5.599999905,97.09106667,0,no award,NotRated,1.7
17418,15033.68991,9,19,other,2009,"Comedy,Romance",194,0,0,3.599999905,107.7166667,0,no award,PG-13,0
307763,14822.50572,8,17,lionsgate,2006,"Action,Kids & Family,Animation,Adventure,Fantasy,Sci-Fi",7448,1500000,8551228,6.699999809,71.297,57,other award,PG-13,1
393889,14795.01335,7,21,mgm,1989,"Action,Sci-Fi",0,0,0,0,117.3336,0,no award,R,2.15
302491,14786.11883,7,21,lionsgate,2011,"Action,Crime,Drama",18694,20000000,8551228,4.400000095,84.88333333,57,no award,R,1.9
389126,14738.35496,5,11,other,2015,"Thriller,Independent,Drama",984,1420000,0,4,123.73635,52,no award,NotRated,1
391673,14721.12149,5,23,other,2009,"Action,Crime",79,0,0,4.400000095,105.3345667,0,no award,R,0
302496,14607.97125,4,18,lionsgate,2009,"Drama,Comedy",16941,5100000,189332,6.699999809,104.7166667,40,other award,R,1.733333333
361896,14606.18628,4,12,other,2012,Drama,28096,1500000,8551228,6.199999809,123.3281893,79,BAFTA,R,2.202380952
300452,14551.61064,6,17,mgm,1998,"Action,Adventure,Drama",133653,35000000,56876365,6.5,132.2666667,48,other award,PG-13,3.3
302245,14511.03151,7,13,mgm,1994,"Comedy,Crime,Kids & Family",6332,30000000,18438164,4.599999905,108.81175,57,other award,PG,1.883333333
316452,14470.84875,8,12,lionsgate,2009,"Comedy,Documentary",4893,1500000,8551228,6.900000095,95.6115,72,other award,PG-13,2.866666667
316474,14299.92559,7,4,mgm,1980,"Mystery,Drama,Thriller",6213,1500000,8551228,7.099999905,123.14875,57,other award,R,1.666666667
380520,14235.28976,3,7,lionsgate,2015,"Thriller,Action",3007,0,0,3.799999952,98.50995,54,other award,R,2.433333333
389508,14211.22833,4,15,mgm,2014,Comedy,878,0,0,4.599999905,100.46395,0,no award,R,1.560185185
302637,14196.39617,6,7,mgm,2008,"Drama,Comedy",11225,6500000,4693919,4.599999905,95.45,15,no award,R,1
303024,14126.05934,8,16,mgm,1978,"Drama,Romance,Sport",10361,1500000,8551228,6.099999905,86.71396667,57,other award,R,1
389846,13852.19828,5,11,mgm,2007,Romance,5160,14000000,115504,6.199999809,105.36515,40,no award,PG-13,1.43
313922,13759.62403,4,19,lionsgate,2012,"Action,Crime,Drama,Thriller,Adventure,Comedy",817,0,0,4.5,93.66873333,0,no award,R,2.238888889
306932,13697.81954,7,14,mgm,1995,"Drama,Kids & Family,Fantasy",5536,15000000,3987649,6.699999809,95.66395,57,other award,PG,1.666666667
392804,13663.80729,4,11,other,1988,"Drama,Crime,Romance",0,0,0,0,124.1743833,0,other award,NC-17,3.3
376088,13653.08576,6,21,lionsgate,1998,"Comedy,Drama",555,2000000,6026908,4.300000191,84.56033333,0,no award,R,1.54
315797,13617.09153,5,20,other,2008,"Thriller,Horror,Action,Mystery,Adventure,Drama",1389,0,0,4.800000191,84.51168333,0,no award,R,2
361894,13602.79398,3,8,other,2009,"Drama,Romance",91558,7000000,9166863,7.599999905,100.4719998,77,Oscar,R,3.008333334
284002,13599.84458,7,24,lionsgate,2010,"Action,Thriller",2758,0,0,4.800000191,90.26666667,0,other award,R,1.633333333
327231,13550.14684,4,14,other,1998,"Thriller,Drama,Crime",2182,6000000,9122,4.900000095,101.5717833,0,no award,R,2.533333333
307752,13545.60411,5,18,lionsgate,2012,"Action,Crime,Drama,Mystery",8362,11000000,8551228,4.599999905,96.8872,57,no award,R,2.966666667
305442,13511.12292,5,23,paramount,1990,"Action,Adventure,Crime,Mystery,Thriller",13642,4000000,16853487,5.599999905,88.81865,57,no award,R,1.686666667
383676,13400.27975,3,9,lionsgate,2011,"Action,Adventure,Western,Drama",3142,6500000,0,6.5,102.04055,0,other award,R,1.353333333
361904,13378.42717,6,12,other,2013,"Action,Drama",26280,38600000,6594136,6.5,108.2659048,73,Oscar,PG-13,1.666666667
178051,13352.98532,5,21,other,2000,"Comedy,Fantasy,Horror",2242,0,0,3.799999952,93.06666667,0,other award,R,0
307884,13320.74251,7,26,paramount,2004,"Drama,Crime,Thriller",16907,27000000,8712564,5.900000095,99.55556667,37,no award,R,2.033333333
322952,13286.74188,5,12,paramount,2004,"Drama,Comedy,Romance",44705,60000000,13395939,6.199999809,105.60915,49,Golden Globe,R,2.201666667
303115,13228.42749,4,20,paramount,2013,Comedy,11316,1500000,8551228,5.699999809,87.70875,50,other award,R,2.447619048
392807,13215.52887,4,10,other,2002,"Crime,Drama,Romance",0,0,0,0,97.09878333,0,other award,R,2.983333334
312144,13120.80119,8,7,other,2012,"Thriller,Documentary",37047,1500000,8551228,7.5,98.73221667,77,BAFTA,R,1.666666667
376142,13019.74959,3,24,lionsgate,2002,Horror,58133,2200000,3645438,6.800000191,89.75858333,42,other award,R,1
303170,12909.57475,11,3,paramount,1992,"Fantasy,Sci-Fi",71156,23000000,36299898,6,103.8288167,35,no award,R,1.572222222
304768,12881.3531,4,3,lionsgate,1981,"Horror,Comedy,Sci-Fi,Fantasy",71290,10000000,8551228,7.599999905,97.38333333,60,Oscar,R,1
46904,12857.3754,5,24,other,1978,"Comedy,Kids & Family",1337,0,0,5.300000191,91.59295,0,no award,NotRated,0
300447,12852.45227,11,10,mgm,1968,"Kids & Family,Sci-Fi,Musicals,Fantasy",33258,10000000,8551228,6.900000095,145.5244,57,Oscar,G,1.4
362100,12824.33845,3,13,other,2010,"Action,Crime,Drama",302,1100000,0,3.400000095,80.2141618,0,no award,NotRated,1.333333333
369729,12702.04499,6,12,mgm,1999,Thriller,76239,48000000,69304264,6.800000191,113.30235,72,other award,R,2.544444444
302260,12657.39738,4,13,mgm,2001,"Drama,Romance",6005,1500000,8551228,6.599999905,109.5148,57,other award,PG-13,2.45
380591,12527.17916,4,16,other,2003,"Comedy,Drama,War",21347,15000000,353743,6.900000095,98.79195,56,other award,R,2.82
289817,12511.93911,4,26,lionsgate,2009,"Horror,Drama,Thriller",6955,5000000,6174,5.199999809,84.5062,52,other award,R,1.2
302658,12504.73422,13,2,mgm,1992,"Drama,Comedy,Romance",1000,0,0,5.699999809,88.76666667,0,no award,R,1
307864,12449.3282,8,13,paramount,2004,"Drama,Thriller",301625,5000000,1082044,7.699999809,101.8884,61,other award,R,3.5
312419,12366.80515,4,16,mgm,2003,Comedy,50015,45000000,89808372,4.699999809,94.64193333,47,other award,PG-13,2.466666667
387169,12348.74644,5,15,other,1996,Drama,11613,1500000,8551228,7.300000191,105.0912667,71,Oscar,PG,2.233333334
348926,12338.09208,4,18,lionsgate,2010,"Action,Drama,Thriller,Mystery",4823,1500000,8551228,5.099999905,88.03725487,57,no award,PG-13,2.008333333
278537,12331.65727,4,8,paramount,1997,"Drama,Crime",5424,1500000,8551228,6.599999905,113.5835167,58,other award,R,2.516666667
311017,12297.02907,17,3,mgm,1979,"Drama,Comedy",382,0,0,4.599999905,86.54501667,0,no award,R,0
314519,12268.15782,4,24,paramount,1986,"Horror,Drama",11353,5000000,12947763,6.199999809,88.99045,57,no award,R,1.333333333
390872,12217.55227,4,12,mgm,2007,Drama,4121,5000000,57180,5.400000095,86.03635,35,other award,PG-13,1.391666667
341841,12153.70162,6,13,other,2013,"Kids & Family,Drama,Independent",327,0,0,6.400000095,102.7972417,0,no award,NotRated,1
268535,12084.98427,11,13,paramount,2002,"Crime,Drama,Mystery",35178,7500000,10460089,7.199999809,105.2449333,70,other award,R,2.3625
384094,12062.36425,4,14,other,1995,Drama,220,0,0,6.599999905,99.09395,0,other award,NotRated,1
392797,11973.80421,5,13,other,2004,"Drama,Fantasy,Mystery",0,0,0,0,103.0162,0,no award,PG-13,2.373333333
306836,11952.13054,7,28,paramount,1997,"Horror,Drama,Comedy,Romance",7119,16000000,11454593,5.300000191,107.1214,57,other award,PG,1.925
391664,11857.92971,4,20,other,2014,"Drama,Thriller",0,0,0,0,124.5474333,0,no award,NotRated,1
286417,11839.62093,8,17,lionsgate,2010,"Drama,Action,Crime",9794,2000000,4958,7.699999809,118.9333333,53,other award,R,1
302810,11816.49337,4,15,lionsgate,2010,"Action,Crime,Thriller,Drama,Mystery",341,0,0,2.099999905,74.58333333,0,no award,R,1
328392,11757.81254,5,17,lionsgate,1994,"Kids & Family,Comedy,Fantasy",1410,0,0,5.5,82.58275,0,no award,PG,1.333333333
329441,11732.1879,6,27,lionsgate,1997,"Fantasy,Horror",15822,5000000,15719109,5.699999809,89.96435,57,other award,R,1.126470588
311138,11669.53712,4,31,paramount,1983,"Action,Drama,Thriller,War",7529,14500000,8551228,6.400000095,104.8118167,38,no award,R,2.638888889
376148,11665.40931,3,15,lionsgate,1998,Comedy,178,0,0,3.400000095,92.66148333,0,no award,R,1.575
302505,11651.55086,8,29,lionsgate,1996,"Action,Drama,Thriller",9974,1500000,8551228,5.900000095,115.05,57,no award,R,1.75
307903,11642.77977,4,33,paramount,1989,"Comedy,Drama,Crime",18389,20000000,10555348,6,106.34315,57,no award,PG-13,3.233333333
300448,11526.36916,4,8,mgm,2007,"Comedy,Drama",92973,9000000,8579684,7.400000095,90.86666667,67,other award,R,2.1125
378815,11521.37061,3,15,other,2013,"Crime,Action",364,3000000,0,3.299999952,82.42388333,0,no award,NotRated,0
16251,11511.06187,5,20,other,2011,"Thriller,Horror",44,0,0,6.5,87.18333333,0,no award,R,1
391685,11490.63429,7,30,other,2004,"Comedy,Crime",78,0,0,3.700000048,89.18955,0,other award,NotRated,1
386226,11484.34959,6,21,other,2014,"Crime,Action",10,0,0,6.699999809,98.24475,0,no award,NotRated,0
386214,11471.18041,6,19,other,2007,Action,100,100000,0,3.599999905,88.36761667,0,other award,NotRated,0
376039,11432.12831,8,20,lionsgate,1998,"Comedy,Romance",6909,1500000,8551228,6.199999809,98.93286667,57,other award,R,1
302157,11422.23486,4,18,mgm,1966,Western,2219,0,0,6.699999809,104.6200667,0,other award,NotRated,1.75
312175,11401.89849,4,20,mgm,1988,"Comedy,Crime",53746,1500000,8551228,7.300000191,110.38715,68,Golden Globe,PG,2.766666667
268529,11393.55555,7,21,paramount,2003,"Comedy,Music",4631,20000000,1646664,2.799999952,84.11141667,20,other award,R,2.369444445
348945,11350.96277,8,19,lionsgate,2010,"Kids & Family,Comedy",656,1000000,0,4.300000191,81.10463472,0,no award,G,1.48
377002,11318.30825,3,14,other,2012,Comedy,294,0,0,3.299999952,92.02965,0,other award,NotRated,2.35
289786,11238.01814,4,12,lionsgate,2011,"Action,Crime,Thriller",3624,1500000,8551228,5,89.41666667,57,no award,R,1.85
342039,11230.34491,5,10,other,2015,Kids & Family,422,0,0,5.5,90.049772,0,other award,NotRated,1.333333333
291915,11070.29143,5,25,other,2011,"Thriller,Independent",2319,0,0,5,91.45,0,no award,PG-13,1.5
307858,11037.99178,7,47,paramount,1983,"Drama,Horror,Thriller",8831,11000000,8551228,5.800000191,95.76838333,14,other award,R,2.85
313190,10990.91016,18,3,mgm,1974,"Drama,Action,Adventure,War",186,230000,0,5.199999809,87.36208333,0,no award,R,0
393891,10982.48157,12,9,mgm,1987,"Drama,Romance",0,0,0,0,92.0776,0,no award,R,2.766666667
310154,10979.89703,7,14,mgm,1957,"Crime,Drama",484643,350000,8551228,8.899999619,96.16715,57,Oscar,NotRated,1.666666667
307867,10956.68463,5,29,paramount,2001,"Comedy,Sport,Drama",31000,2500000,92191,6.5,99.25255,45,no award,R,2.741666667
367652,10917.00165,5,21,other,2013,"Kids & Family,Comedy,Independent",314,0,0,3.5,90.31125,0,no award,NotRated,2.3
307885,10907.60512,7,27,paramount,1976,"Horror,Drama,Thriller,Mystery",29976,1500000,8551228,7.800000191,125.4547167,57,other award,R,2.241666667
312167,10899.50347,10,19,mgm,1996,"Animation,Adventure,Kids & Family,Fantasy,Romance",4459,1500000,8551228,5.400000095,82.81971667,57,other award,G,2.166666667
312199,10821.45731,5,20,mgm,1987,"Comedy,Crime,Thriller",28355,14000000,57915972,6.199999809,87.73035,57,Oscar,PG-13,2.325
310137,10796.86666,7,25,mgm,1978,"Horror,Sci-Fi",40546,3500000,8551228,7.400000095,115.61715,57,other award,PG,2.44
310149,10764.87233,9,9,mgm,1982,"Animation,Adventure,Drama,Kids & Family,Fantasy,Sci-Fi",28912,7000000,8551228,7.599999905,82.7834,57,other award,G,1.333333333
386229,10759.17716,11,29,other,2016,"Music,Comedy",0,0,0,0,90.69841667,0,no award,NotRated,0
312191,10729.28187,5,26,mgm,1986,"Horror,Sci-Fi,Mystery",20478,19000000,40996665,5.699999809,90.77975,57,Oscar,PG-13,2.1
307860,10701.34112,7,41,paramount,1985,"Action,Adventure,Drama,Comedy,Romance",10434,12500000,238227,5.099999905,100.2974333,57,other award,PG-13,2.333333334
305430,10694.69898,6,18,paramount,1991,"Comedy,Sci-Fi",5695,1500000,8551228,5.300000191,104.7491,57,other award,PG-13,1.945
372440,10687.95474,9,22,other,2011,Kids & Family,5725,1500000,8551228,6.099999905,85.54181667,57,other award,PG,2.044444445
306920,10589.2926,4,12,mgm,2001,"Action,Crime,Drama,Thriller,Mystery",26286,30000000,10965209,6.099999905,108.58875,31,other award,PG-13,2.125
307203,10577.95769,6,25,lionsgate,2011,"Action,Adventure,Mystery,Drama",3713,1500000,8551228,4.599999905,88.64915,57,no award,R,2.2625
343315,10540.59945,7,27,lionsgate,2003,"Comedy,Horror,Fantasy",3150,0,0,3.900000095,89.90031698,0,no award,R,1.0625
308437,10490.62428,10,17,lionsgate,2006,"Action,Animation,Fantasy,Adventure,Sci-Fi",7448,1500000,8551228,6.699999809,72.77831667,57,other award,PG-13,1
312170,10451.33961,7,17,mgm,2008,"Comedy,Drama,Romance",57882,12000000,3950294,7,96.93866667,54,other award,R,3.088888889
307749,10446.95477,5,13,lionsgate,1990,"Crime,Thriller,Drama,Action",9806,1500000,8551228,5.599999905,101.8516333,57,other award,R,2.4
304807,10430.02133,5,19,mgm,2004,Comedy,41167,5000000,8786715,6.900000095,92.64211667,62,other award,PG-13,1.825
255739,10426.06321,10,11,other,2011,"Animation,Adventure,Comedy,Fantasy,Music,Romance",16819,25000000,8551228,6.800000191,89.96666667,57,other award,PG,1
304810,10408.85108,8,23,mgm,1974,"Comedy,Crime,Drama",16786,2200000,25000000,7.099999905,114.9666667,57,no award,R,2.966666667
382244,10360.51415,4,18,other,2015,"Thriller,Drama",50,2500000,0,6.599999905,90.66928333,0,no award,PG-13,0
314523,10359.14612,5,21,paramount,1988,"Comedy,Drama,Romance",9458,1500000,8551228,5.800000191,105.8816333,57,no award,PG-13,2.861111111
307853,10345.04325,6,10,paramount,2006,Documentary,70688,1500000,8551228,7.5,96.57915,75,Oscar,PG,3
329442,10338.86364,6,26,lionsgate,1999,"Horror,Fantasy",5819,2500000,8551228,5,96.0635,57,no award,R,1
268512,10337.41265,11,9,paramount,1996,"Drama,Crime,Romance,Thriller",43270,4500000,3798532,7.400000095,108.55375,61,other award,R,1.825
322951,10337.11763,3,12,paramount,2004,"Drama,Crime",27200,500000,603943,7.300000191,89.77526667,74,other award,R,1.358333333
316420,10325.89266,12,11,other,2007,"Action,Adventure,Horror,Sci-Fi",31138,25000000,1550000,2.900000095,98.70021667,18,other award,R,3.1
306916,10317.95942,8,34,lionsgate,2004,"Horror,Thriller,Mystery",7890,5000000,101107,5.199999809,99.0753,37,other award,R,2.05
268556,10288.34066,10,24,paramount,2009,"Action,Crime,Drama",3372,6000000,0,6.099999905,90.71856667,0,no award,R,2.333333333
302321,10266.06586,6,22,mgm,2009,"Comedy,Drama,Fantasy",11261,5000000,8551228,6.099999905,87.33333333,57,no award,R,1.294117647
302328,10249.53889,4,15,mgm,1981,"Western,Adventure,Drama",10517,44000000,1500000,6.800000191,154.1761333,57,Oscar,R,2.441666667
136714,10217.61247,12,18,other,2012,"Documentary,Lifestyle",5078,400000,8551228,5.699999809,93.1738,57,no award,NotRated,1.666666667
314320,10183.11028,5,16,other,2008,"Horror,Mystery,Thriller",45601,6000000,7706394,6.400000095,89.99231667,29,no award,R,1.666666667
337828,10177.13754,4,13,other,2014,Drama,286,0,0,6.800000191,89.03964445,0,no award,NotRated,1
342034,10134.27382,3,4,other,2014,Kids & Family,181,0,0,5.300000191,88.66715,0,no award,NotRated,0
334159,10115.48809,6,19,mgm,1985,"Comedy,Horror,Sci-Fi",42014,4000000,8551228,7.300000191,90.82795,57,other award,R,1
310141,10105.97398,5,26,mgm,1983,"Action,Crime,Drama,Thriller,Western",8378,5000000,12200000,6.300000191,107.2142167,57,no award,PG,1.666666667
300461,10057.07872,6,16,mgm,1990,"Western,Drama,Romance",16102,20000000,21413105,6.800000191,119.9491667,57,other award,PG-13,2.522222222
369730,10045.65442,4,16,mgm,2002,"Comedy,Drama",29825,9000000,4681503,7,98.03155,72,Golden Globe,R,2.50625
318750,10020.78887,6,4,mgm,1987,"Drama,Horror",11188,1500000,8551228,6.5,92.33381667,57,no award,R,1
376075,10002.7146,3,18,lionsgate,2012,Action,623,0,0,3.5,90.30148333,0,no award,R,2.05
346260,9978.020665,11,11,other,2013,Documentary,5078,400000,0,5.699999809,53.4901,0,no award,NotRated,0
289783,9974.766027,8,15,lionsgate,2013,Kids & Family,2248,5000000,0,4,79.06666667,0,no award,G,1.208333333
382234,9940.753639,3,23,other,2016,"Drama,Independent,Comedy",59,0,0,6.199999809,76.64085,0,other award,NotRated,0
339876,9857.815283,4,10,lionsgate,1982,"Drama,Romance",5495,1500000,8551228,7.400000095,139.8440885,57,Oscar,R,1.162745098
387162,9827.015911,5,20,other,2004,"Thriller,Horror",8453,1500000,8551228,4.699999809,87.15598333,25,no award,R,1.666666667
380592,9812.674106,4,10,other,2001,Thriller,99771,6428966,89594,8.100000381,101.25635,75,other award,R,2.3
380827,9790.372443,4,14,other,2013,Thriller,276,0,0,5.400000095,90.72333333,0,no award,NotRated,1.833333333
302815,9775.13851,5,26,lionsgate,2006,Comedy,4450,1500000,8551228,4,100.25,57,no award,R,1.213636364
312142,9727.492765,8,17,other,2012,"Drama,Crime",1828,3000000,138634,6,94.33328333,52,other award,R,2.7
332945,9697.270382,5,24,lionsgate,2006,"Drama,Horror,Fantasy",7180,1500000,8551228,5.099999905,94.13301667,57,no award,R,1.066666667
386224,9696.702343,7,20,other,2007,Thriller,22,0,0,2.700000048,91.35301667,0,no award,NotRated,0
376095,9688.982539,3,17,lionsgate,2015,"Action,Thriller",1662,2500000,0,5,115.35595,0,other award,R,1
300161,9685.924438,8,9,lionsgate,2003,"Sci-Fi,Thriller",53608,1500000,8551228,5.599999905,94.21666667,57,other award,R,1.058333333
376037,9535.744367,4,17,lionsgate,2007,"Sport,Kids & Family,Comedy",587,0,0,4.300000191,85.97423333,0,no award,PG,2
322943,9534.193074,4,18,paramount,1984,"Comedy,War",4774,18000000,8551228,3.599999905,93.96765,57,other award,R,1.48
356372,9517.186844,4,22,lionsgate,2011,"Horror,Thriller",4574,650000,8551228,5,87.69246597,57,no award,R,1
289892,9516.054053,5,26,lionsgate,2006,"Horror,Thriller",1316,1500000,0,4.5,89.18333333,0,no award,PG,1.333333333
321109,9513.070457,8,17,lionsgate,1984,"Comedy,Fantasy,Romance",13714,1500000,8551228,6.699999809,91.44353333,57,Golden Globe,PG-13,1.33125
268517,9484.946613,6,29,paramount,2012,"Drama,Horror",31673,750000,53245055,4.199999809,83.17738333,18,other award,R,1
303128,9483.271532,6,6,paramount,1999,Drama,7372,1500000,8551228,6.199999809,102.4530333,57,no award,R,1.97
294110,9447.01413,8,19,other,2007,Documentary,352,0,0,4.400000095,95.78333333,0,other award,NotRated,0
300464,9436.186865,6,11,mgm,2000,"Romance,Drama,Comedy",17147,24000000,32662299,6.900000095,115.9283167,54,other award,PG,2.322222222
283865,9413.693461,5,20,lionsgate,2010,"Thriller,Crime,Horror",5685,3600000,8551228,5.099999905,107.3782667,57,other award,R,2
312415,9401.074061,9,21,mgm,1996,"Drama,Comedy",2822,0,0,7,109.4421333,71,other award,PG-13,0
308311,9400.712998,6,12,lionsgate,2003,"Crime,Drama",114559,1500000,8551228,8,177.9507667,60,other award,R,2.744444445
330834,9390.240612,6,9,mgm,1981,"Drama,Action,Romance,Thriller,War",7481,1500000,8551228,7.099999905,112.0852833,57,other award,R,2.15
321124,9357.375558,5,22,lionsgate,2011,"Action,Drama,Thriller,Crime",3044,1500000,0,4.400000095,87.60643333,0,other award,R,1.2625
300465,9314.124697,11,17,mgm,1995,"Drama,Documentary",35527,28000000,31600000,6.900000095,139.3143333,55,Oscar,R,2.711111111
299585,9301.927077,4,16,lionsgate,2004,"Comedy,Drama",7910,6500000,70527,6.699999809,85.16666667,34,no award,R,2.257142857
